
[00:00:00.000 --> 00:00:04.500]   Also herzlich willkommen zu dieser Einführung in die Programmierung.
[00:40:25.000 --> 00:40:28.000]   Aber in die gemischten Gruppen kann jeder rein.
[00:40:28.000 --> 00:40:30.000]   Und dann haben wir die repetierenden Gruppe
[00:40:30.000 --> 00:40:33.000]   und die unterscheidet sich von der anderen Gruppe dadurch,
[00:40:33.000 --> 00:40:35.000]   dass die etwas schnelleren Einstieg macht.
[00:40:35.000 --> 00:40:39.000]   Also, die ersten vier Wochen werden wir ja relativ einfache Sachen machen.
[00:40:39.000 --> 00:40:42.000]   Auch die Leute, die repetieren, also das heißt,
[00:40:42.000 --> 00:40:44.000]   die haben die Prüfung schon einmal abgelegt,
[00:40:44.000 --> 00:40:48.000]   haben im Allgemeinen den Teil gut verstanden.
[00:40:48.000 --> 00:40:50.000]   Und darum wollen wir das für die ein bisschen anders machen.
[00:40:50.000 --> 00:40:52.000]   Wenn sich genügend Leute dafür finden,
[00:40:52.000 --> 00:40:55.000]   die Studenten haben mir gesagt, sie wollten das,
[00:40:55.000 --> 00:40:58.000]   und dann habe ich jetzt eine Studentin gefunden,
[00:40:58.000 --> 00:41:00.000]   die die Gruppe leiten kann.
[00:41:00.000 --> 00:41:03.000]   Und dann denke ich mal, wird das vielleicht auch hinhauen,
[00:41:03.000 --> 00:41:05.000]   aber es müssen genügend Leute sein.
[00:41:05.000 --> 00:41:07.000]   Jetzt wissen wir natürlich nicht am Anfang,
[00:41:07.000 --> 00:41:09.000]   wie viele Leute wollen die eine, die andere Gruppe.
[00:41:09.000 --> 00:41:15.000]   Deswegen ist die Einschreibung heute Nachmittag
[00:41:15.000 --> 00:41:18.000]   und dann eben dynamisch.
[00:41:18.000 --> 00:41:21.000]   Also, ich sehe dann, was für Gruppen sie wollen.
[00:41:21.000 --> 00:41:23.000]   Also, wir haben freie Ware, sie können wählen,
[00:41:23.000 --> 00:41:24.000]   was sie wollen.
[00:41:24.000 --> 00:41:26.000]   Alle Gruppen behandeln denselben Stoff,
[00:41:26.000 --> 00:41:28.000]   alle Gruppen haben dieselben Aufgaben,
[00:41:28.000 --> 00:41:31.000]   alle Gruppen haben dieselben Bonusaufgaben und so weiter.
[00:41:31.000 --> 00:41:33.000]   Das ist alles der gleiche Inhalt.
[00:41:33.000 --> 00:41:35.000]   Es ist nicht so, dass die gemischten Gruppen
[00:41:35.000 --> 00:41:38.000]   sie besser auf die Prüfung vorbereiten,
[00:41:38.000 --> 00:41:39.000]   als die Fokusgruppen.
[00:41:39.000 --> 00:41:40.000]   Das kann man nicht sagen.
[00:41:40.000 --> 00:41:43.000]   Also, Einschreiben können Sie heute Nachmittag,
[00:41:43.000 --> 00:41:45.000]   ab heute Nachmittag.
[00:41:45.000 --> 00:41:48.000]   Und wenn eben Sie die bevorzugte Art von Gruppen
[00:41:48.000 --> 00:41:50.000]   nicht verfügbar ist, dann warten Sie bitte.
[00:41:50.000 --> 00:41:52.000]   Ich erhöhe dann die Anzahl der Gruppen
[00:41:52.000 --> 00:41:54.000]   und die Anzahl der Plätze in den Gruppen,
[00:41:54.000 --> 00:41:56.000]   weil ich eben nicht vorher weiß,
[00:41:56.000 --> 00:41:59.000]   das ist dieses zweite Jahr, dass wir was machen,
[00:41:59.000 --> 00:42:02.000]   weil ich nicht genau weiß, wie viele Leute da hinkommen.
[00:42:02.000 --> 00:42:09.000]   Also, eben wenn Sie als Team mit anderen Studierenden
[00:42:09.000 --> 00:42:10.000]   in eine Gruppe rein wollen,
[00:42:10.000 --> 00:42:13.000]   dann müssen Sie sich halt zusammen zeitgleich einschreiben.
[00:42:13.000 --> 00:42:15.000]   Und bitte, wenn es geht bis Freitag,
[00:42:15.000 --> 00:42:17.000]   nach Zügler sind möglich, aber besser ist,
[00:42:17.000 --> 00:42:19.000]   wenn wir es vorher machen.
[00:42:19.000 --> 00:42:21.000]   So, wenn Sie jetzt mit Ihren Übungsaufgaben
[00:42:21.000 --> 00:42:23.000]   oder Setup irgendwas Probleme haben,
[00:42:23.000 --> 00:42:26.000]   ist die erste Anlaufstelle das Treffen der Übungsgruppe.
[00:42:26.000 --> 00:42:28.000]   Und wenn das nicht möglich ist,
[00:42:28.000 --> 00:42:30.000]   bieten wir so einen Study Center an,
[00:42:30.000 --> 00:42:33.000]   da haben wir dann Coaches, die Ihnen one-on-one helfen können.
[00:42:33.000 --> 00:42:36.000]   Aber der Study Center ist kein Ersatz für die Übungsgruppe.
[00:42:36.000 --> 00:42:39.000]   Und auf dem Web finden Sie da mehr Informationen.
[00:42:39.000 --> 00:42:41.000]   Also, normalerweise sieht das so aus,
[00:42:41.000 --> 00:42:45.000]   bis Mittwochmorgen publizieren wir die Praxis
[00:42:45.000 --> 00:42:47.000]   und später die Bundesaufgaben.
[00:42:47.000 --> 00:42:49.000]   Am Mittwochnachmittag erste Treffen,
[00:42:49.000 --> 00:42:51.000]   aber diese Woche gibt es kein Treffen.
[00:42:51.000 --> 00:42:54.000]   Erst ab nächster Woche ist das Treffen der Übungsgruppe,
[00:42:54.000 --> 00:42:57.000]   da wird dann besprochen, Fragen gestellt und so weiter.
[00:42:57.000 --> 00:42:59.000]   Und am Mittwoch der Folgewoche,
[00:42:59.000 --> 00:43:03.000]   da müssen Sie dann die Lösungen abgeben.
[00:43:03.000 --> 00:43:05.000]   Das machen wir in den ersten zwei Wochen,
[00:43:05.000 --> 00:43:07.000]   wie wir das am besten machen.
[00:43:07.000 --> 00:43:11.000]   Und dann eben für diese Woche 9 und 11 gelten besondere Regeln,
[00:43:11.000 --> 00:43:14.000]   wo wir eben die Bundesaufgaben publizieren,
[00:43:14.000 --> 00:43:18.000]   aber Sie die Antwort innerhalb einer bestimmten begrenzten Zeit abgeben müssen.
[00:43:18.000 --> 00:43:21.000]   So, also, jetzt wie geht es weiter.
[00:43:21.000 --> 00:43:24.000]   Nächste Vorlesung ist am Freitag, dann wieder am Dienstag.
[00:43:24.000 --> 00:43:27.000]   Dann nächste Woche findet das erste Treffen statt.
[00:43:27.000 --> 00:43:32.000]   Dann in der nächsten Woche eine Vorlesung im ETA R5.
[00:43:32.000 --> 00:43:35.000]   Das ist ein Ersatz für Algorithmen und Datenstrukturen.
[00:43:35.000 --> 00:43:38.000]   Die findet da nicht statt, damit wir hier am Anfang die Programmiertämen
[00:43:38.000 --> 00:43:40.000]   etwas schneller durchbekommen.
[00:43:40.000 --> 00:43:43.000]   Und dann geht es halt wieder weiter in der Woche drauf,
[00:43:43.000 --> 00:43:47.000]   nochmal dasselbe und später bekommen die dann Zeit von uns zurück.
[00:43:47.000 --> 00:43:51.000]   So, und die erste Übung habe ich schon aufgeschaltet.
[00:43:51.000 --> 00:43:53.000]   Das ist die Übung 0.
[00:43:53.000 --> 00:43:55.000]   Wir fangen mit 0 an.
[00:43:55.000 --> 00:43:57.000]   Es ist einrichten der Arbeitsumgebung.
[00:43:57.000 --> 00:44:00.000]   Da gibt es keine Abgabe, sollen das nur machen.
[00:44:00.000 --> 00:44:03.000]   Damit Sie möglichst bald eben arbeiten können,
[00:44:03.000 --> 00:44:05.000]   sollten Sie heute Nachmittag damit anfangen,
[00:44:05.000 --> 00:44:07.000]   wenn Sie es nicht schon gemacht haben.
[00:44:07.000 --> 00:44:10.000]   Wenn Sie jetzt auf Probleme stoßen,
[00:44:10.000 --> 00:44:15.000]   diese Woche am Mittwoch und Freitag von 4 bis 6 Uhr am Mittwoch
[00:44:15.000 --> 00:44:20.000]   und über Mittag von 12 bis 2 Uhr haben wir das Study Center geöffnet.
[00:44:20.000 --> 00:44:23.000]   Und da können Sie dann Hilfe bekommen.
[00:44:23.000 --> 00:44:29.000]   Und dann die erste echte Übung, die gibt es dann eben halt in der nächsten Woche.
[00:44:29.000 --> 00:44:31.000]   Und da werden wir da mal durchspielen, was es heißt,
[00:44:31.000 --> 00:44:33.000]   eine Abgabe zu machen und so weiter.
[00:44:33.000 --> 00:44:36.000]   Und das geht dann entsprechend weiter.
[00:44:36.000 --> 00:44:39.000]   So, das ist was ich an administrativen organisatorischen Sachen
[00:44:39.000 --> 00:44:41.000]   Ihnen erzählen wollte.
[00:44:41.000 --> 00:44:44.000]   Jetzt sehe ich hier eine Frage.
[00:44:44.000 --> 00:44:47.000]   Jetzt bekommen wir an der Prüfung eine schweizerische Tastatur,
[00:44:47.000 --> 00:44:49.000]   oder dürfen wir auch eine deutsche beantragen.
[00:44:49.000 --> 00:44:54.000]   Tut mir leid, deutsche Tastaturen sind bei uns zurzeit noch nicht im Angebot.
[00:44:54.000 --> 00:44:58.000]   Wir können Ihnen aber die wichtigen, richtigen Tastaturen besorgen,
[00:44:58.000 --> 00:45:00.000]   wir können Ihnen eine US-Tastatur besorgen.
[00:45:00.000 --> 00:45:02.000]   Also in der Vergangenheit haben wir immer Leuten,
[00:45:02.000 --> 00:45:05.000]   die eine US-Tastatur wollten, eine solche besorgen können.
[00:45:05.000 --> 00:45:07.000]   Sie dürfen keine eigene Tastatur mitbringen,
[00:45:07.000 --> 00:45:10.000]   ist ja denn, Sie haben einen besonderen Nachteilsausgleich oder so,
[00:45:10.000 --> 00:45:13.000]   das muss aber früher beantragt werden.
[00:45:13.000 --> 00:45:17.000]   Aber die Computer im Hauptgebäude, sehen Sie auch demnächst,
[00:45:17.000 --> 00:45:20.000]   die haben die Tastaturen, die Sie da brauchen.
[00:45:20.000 --> 00:45:23.000]   Und ich persönlich rate eh davon ab, umlaute in Öl,
[00:45:23.000 --> 00:45:27.000]   darauf komme ich später nochmal, umlaute irgendwo zu verwenden.
[00:45:27.000 --> 00:45:31.000]   Also für mich, das Alphabet ist ASCII, nichts anderes.
[00:45:31.000 --> 00:45:35.000]   Werden einige schwierige Themen in den Fokusgruppen vernachlässigt?
[00:45:35.000 --> 00:45:38.000]   Die Antwort ist, nein, es werden keine schwierigen Themen
[00:45:38.000 --> 00:45:40.000]   in den Fokusgruppen vernachlässigt.
[00:45:40.000 --> 00:45:43.000]   Ganz im Gegenteil, die werden vielleicht sogar da noch gründlicher besprochen,
[00:45:43.000 --> 00:45:46.000]   weil eben alle vielleicht damit Schwierigkeiten haben.
[00:45:46.000 --> 00:45:49.000]   Also die Fokusgruppen sind wirklich genauso gut,
[00:45:49.000 --> 00:45:53.000]   ich kann Ihnen auch zeigen, dass da Leute, also auch Assistenten
[00:45:53.000 --> 00:45:56.000]   oder Assistenten dieses Jahr im Team, die in der Vergangenheit
[00:45:56.000 --> 00:45:58.000]   in der Fokusgruppe waren.
[00:45:58.000 --> 00:46:01.000]   Also es ist nicht so, dass diese Leute weniger können
[00:46:01.000 --> 00:46:04.000]   oder weniger machen konnten.
[00:46:04.000 --> 00:46:07.000]   So, nach den neuen ETH-Regeln haben wir jetzt Zeit für eine Pause,
[00:46:07.000 --> 00:46:10.000]   bis Viertel nach elf.
[00:46:10.000 --> 00:46:14.000]   Ich gucke mal nach, ob wir herausfinden können, was mit dem Livestream läuft.
[00:46:14.000 --> 00:46:17.000]   Okay, also Pause bis Viertel nach elf.
[00:46:17.000 --> 00:46:22.000]   Okay, können wir jetzt anfangen.
[00:46:22.000 --> 00:46:24.000]   Sie kennen das Konzept der Nachspielzeit
[00:46:24.000 --> 00:46:28.000]   von der letzten FIFA-Weltmeisterschaft in Australien und Neuseeland.
[00:46:28.000 --> 00:46:31.000]   Also wenn wir jetzt, wenn wir später anfangen,
[00:46:31.000 --> 00:46:33.000]   dann müssen wir halt entweder Sachen wegwerfen
[00:46:33.000 --> 00:46:37.000]   oder nachher länger bleiben.
[00:46:37.000 --> 00:46:40.000]   Also ich habe paar Fragen bekommen, dachte, ich gehe kurz auf die ein.
[00:46:40.000 --> 00:46:43.000]   Slides, ich weiß nicht, warum die Slides vom letzten Jahr
[00:46:43.000 --> 00:46:46.000]   unter diesem Link aufgeführt werden.
[00:46:46.000 --> 00:46:49.000]   Ich muss gucken, normalerweise kriegen die die Slides
[00:46:49.000 --> 00:46:52.000]   nach der Vorlesung am Abend davor.
[00:46:52.000 --> 00:46:55.000]   Nicht absolut die richtigsten endgültigen Slides,
[00:46:55.000 --> 00:47:00.000]   aber die, die ziemlich sicher daran, nah dran sind.
[00:47:00.000 --> 00:47:04.000]   Und nur am ersten Tag heute werde ich die Slides
[00:47:04.000 --> 00:47:08.000]   dann eben nach der Vorlesung aufs Web bringen,
[00:47:08.000 --> 00:47:11.000]   damit sie dann eben die dort sich angucken können.
[00:47:11.000 --> 00:47:14.000]   Weil das heutige Thema doch noch ziemlich einfach ist,
[00:47:14.000 --> 00:47:18.000]   dass das auch ohne zu großen Aufwand ist.
[00:47:18.000 --> 00:47:21.000]   Gerade bei Programmbeispielen ist es eigentlich gut,
[00:47:21.000 --> 00:47:26.000]   wenn sie sich das im in den Slides Motizen machen können.
[00:47:26.000 --> 00:47:30.000]   Ich bin gefragt worden, ja, es gibt eine Prüfung.
[00:47:30.000 --> 00:47:35.000]   Und ja, die Prüfung enthält auch ein Programmierkomponente.
[00:47:35.000 --> 00:47:38.000]   Ein Drittel ihrer Zeit und Punkte
[00:47:38.000 --> 00:47:41.000]   werden sie schriftliche Aufgaben lösen auf Papier.
[00:47:41.000 --> 00:47:44.000]   Und die anderen zwei Drittel der Zeit werden sie Programmieraufgaben lösen.
[00:47:44.000 --> 00:47:48.000]   Weil wir denken, wenn wir ihnen beibringen, was zu programmieren,
[00:47:48.000 --> 00:47:51.000]   dann wollen wir auch sehen, ob sie das wirklich kennen.
[00:47:51.000 --> 00:47:53.000]   Wenn sie zu einem Arzt gehen, dann hoffen sie,
[00:47:53.000 --> 00:47:55.000]   dass sie nicht die erste Patient sind,
[00:47:55.000 --> 00:47:57.000]   sondern dass der auch schon mal woanders das,
[00:47:57.000 --> 00:47:59.000]   was er jetzt macht oder die Ärztin was macht,
[00:47:59.000 --> 00:48:01.000]   eben unter Beweis stellt.
[00:48:01.000 --> 00:48:03.000]   Daher, es gibt eine Prüfung
[00:48:03.000 --> 00:48:05.000]   und sie enthält eine Programmierkomponente.
[00:48:05.000 --> 00:48:07.000]   Darüber reden wir später noch.
[00:48:07.000 --> 00:48:09.000]   Der Livestream sollte jetzt funktionieren.
[00:48:09.000 --> 00:48:10.000]   Ich hoffe, das ist der Fall.
[00:48:10.000 --> 00:48:12.000]   Ich habe daher eine Frage für Sie.
[00:48:12.000 --> 00:48:15.000]   Welche Version von Java lernen wir?
[00:48:15.000 --> 00:48:17.000]   Also Sie lernen hier keine Version von Java.
[00:48:17.000 --> 00:48:25.000]   Wir benutzen Java, um Programmierkonzepte darzustellen und zu üben.
[00:48:25.000 --> 00:48:30.000]   Und wir benutzen immer die letzte langzeitstabile Version,
[00:48:30.000 --> 00:48:34.000]   die Sie auch auf allen anderen Systemen hier,
[00:48:34.000 --> 00:48:38.000]   die die Informatikdienste betreuen, finden.
[00:48:38.000 --> 00:48:40.000]   Das ist zurzeit Version 17.
[00:48:40.000 --> 00:48:44.000]   Aber wenn Sie mich fragen, also de facto 11 ist gut gündet,
[00:48:44.000 --> 00:48:47.000]   also alles, wir benutzen eigentlich selten ein Konzept,
[00:48:47.000 --> 00:48:49.000]   das nicht schon in 11 drin war,
[00:48:49.000 --> 00:48:51.000]   weil, wie gesagt, wir können nicht alles machen.
[00:48:51.000 --> 00:48:54.000]   Und weil die Prüfung eine Programmierprüfung ist,
[00:48:54.000 --> 00:48:59.000]   dann brauchen Sie dazu ein Keyboard mit 200 Leuten im Raum.
[00:48:59.000 --> 00:49:02.000]   Können wir nicht Voice-Input zulassen.
[00:49:02.000 --> 00:49:04.000]   Wenn Sie da ein besonderes Keyboard brauchen,
[00:49:04.000 --> 00:49:08.000]   müssen Sie das bei der Stelle Studium und Behinderung beantragen.
[00:49:08.000 --> 00:49:11.000]   Und ich wurde auch gefragt über das IDE.
[00:49:11.000 --> 00:49:14.000]   Also Sie können machen, was Sie wollen.
[00:49:14.000 --> 00:49:20.000]   Wir benutzen Eclipse, das hat in der Vergangenheit immer gut funktioniert.
[00:49:20.000 --> 00:49:24.000]   Es erlaubt es uns auch, von da die Aufgaben abzugeben.
[00:49:24.000 --> 00:49:31.000]   Aber letztlich ist es ihr, die Aufgabenabgabe ist da integriert.
[00:49:31.000 --> 00:49:33.000]   Aber Sie können das auch anders machen,
[00:49:33.000 --> 00:49:35.000]   wenn Sie wollen, uns interessiert nicht,
[00:49:35.000 --> 00:49:37.000]   wie Sie die Programme schreiben.
[00:49:37.000 --> 00:49:41.000]   Sie können die auch von mir auf Stein erst mal einkritzen.
[00:49:41.000 --> 00:49:43.000]   Also Ihre Sache.
[00:49:43.000 --> 00:49:45.000]   Jetzt kommt eine akustische Frage.
[00:49:45.000 --> 00:49:47.000]   Die Hörsäle sind eigentlich nicht darauf gebaut,
[00:49:47.000 --> 00:49:49.000]   dass Sie zu mir reden, sondern ich zu Ihnen rede.
[00:49:49.000 --> 00:49:51.000]   Aber wir versuchen es mal trotzdem.
[00:49:51.000 --> 00:49:54.000]   Deswegen ist der Kurs kernel gut.
[00:49:54.000 --> 00:49:56.000]   Fangen Sie mal an.
[00:49:56.000 --> 00:50:04.000]   Ich habe das eben gesagt.
[00:50:04.000 --> 00:50:06.000]   Ich habe das hier auch schon gesagt.
[00:50:06.000 --> 00:50:09.000]   Es ist ein Standard-Keyboard zur Verfügung.
[00:50:09.000 --> 00:50:12.000]   Das oben im Hauptgebäude in den Computerräumen auch eingesetzt ist.
[00:50:12.000 --> 00:50:14.000]   Das können Sie da haben.
[00:50:14.000 --> 00:50:17.000]   Und wir haben uns in der Vergangenheit bemüht,
[00:50:17.000 --> 00:50:19.000]   es ist kein Versprechen,
[00:50:19.000 --> 00:50:22.000]   bemüht, ein US-Keyboard zur Verfügung zu stellen.
[00:50:22.000 --> 00:50:24.000]   Es ist kein Tippwettbewerb.
[00:50:24.000 --> 00:50:26.000]   Es geht darum, Konzepte zu erkennen,
[00:50:26.000 --> 00:50:28.000]   Probleme zu zerlegen.
[00:50:28.000 --> 00:50:31.000]   Die Keyboard hat da eigentlich nie einen wirklichen Einfluss
[00:50:31.000 --> 00:50:33.000]   auf die Güte des Programms.
[00:50:33.000 --> 00:50:37.000]   Können Sie das als Zukunft, wenn der IDE es auch verseist?
[00:50:37.000 --> 00:50:39.000]   Ja, natürlich.
[00:50:39.000 --> 00:50:42.000]   Sie haben ein System mit Linux und Sie haben dann eben das IDE,
[00:50:42.000 --> 00:50:44.000]   mit all der Java-Dokumentation.
[00:50:44.000 --> 00:50:48.000]   Wenn wir dies ja noch mehr Dokumentationsaufführungen stellen,
[00:50:48.000 --> 00:50:53.000]   alle Features von Eclipse wie Code Completion und Suggestion
[00:50:53.000 --> 00:50:55.000]   und alles ist da drin.
[00:50:55.000 --> 00:50:57.000]   Der Sinn der Sache ist es nicht,
[00:50:57.000 --> 00:51:00.000]   Ihre Fähigkeiten im Umgang mit dem Computer zu testen,
[00:51:00.000 --> 00:51:04.000]   sondern Sie sollen ein Programm entwickeln und das zerlegen können.
[00:51:04.000 --> 00:51:07.000]   Und wenn Sie die Übungsaufgaben und die Bundesaufgaben machen,
[00:51:07.000 --> 00:51:10.000]   dann haben Sie im Verlauf des Semesters genügend Gelegenheit,
[00:51:10.000 --> 00:51:12.000]   mit diesem System zu üben.
[00:51:12.000 --> 00:51:15.000]   In der Prüfung gibt es eben auch das ECSIB-System.
[00:51:15.000 --> 00:51:18.000]   Wenn Sie ein anderes System bevorzugen, ist das Ihre Sache,
[00:51:18.000 --> 00:51:20.000]   aber wir können leider nicht in der Prüfung
[00:51:20.000 --> 00:51:23.000]   jedem Studierenden oder jeder Studierenden
[00:51:23.000 --> 00:51:26.000]   ein eigenes System zur Verfügung stellen.
[00:51:26.000 --> 00:51:29.000]   Okay, andere Fragen noch.
[00:51:29.000 --> 00:51:34.000]   Am besten, der Vorteil von Fragen über den Code Channel
[00:51:34.000 --> 00:51:36.000]   ist, dass ich sie auch nachher beantworten kann.
[00:51:36.000 --> 00:51:38.000]   Aber eben gerade, wenn es immer so Code-Beispiele sind,
[00:51:38.000 --> 00:51:40.000]   ist es viel einfacher für mich zu sehen,
[00:51:40.000 --> 00:51:42.000]   was Sie fragen wollen,
[00:51:42.000 --> 00:51:45.000]   als wenn Sie es mir akustisch hier mitteilen müssen.
[00:51:45.000 --> 00:51:49.000]   Okay, keine weiteren Fragen?
[00:51:49.000 --> 00:51:51.000]   Gut, das finde ich gut.
[00:51:51.000 --> 00:51:53.000]   Dann können wir nämlich jetzt,
[00:51:53.000 --> 00:51:57.000]   wenn Sie hier sind, nämlich uns inhaltlich mit dem Thema beschäftigen.
[00:51:57.000 --> 00:52:01.000]   Also, hatten gesagt, dass eben der Programmiersprache,
[00:52:01.000 --> 00:52:05.000]   wie gibt uns vor, wie wir Lösungen eines Problems beschreiben können.
[00:52:05.000 --> 00:52:09.000]   Und natürlich, solche Programmiersprachen haben dann mehr Einschränkungen
[00:52:09.000 --> 00:52:12.000]   in der Sprache, als Sie es zum Beispiel in Deutsch oder Englisch haben.
[00:52:12.000 --> 00:52:16.000]   Das heißt, auf der einen Seite machen dann mehr Einschränkungen,
[00:52:16.000 --> 00:52:18.000]   die Kommunikation leichter,
[00:52:18.000 --> 00:52:22.000]   weil es gibt weniger Argumentation, aber auch etwas schwieriger,
[00:52:22.000 --> 00:52:24.000]   die müssen halt die Ausdrucksweise finden,
[00:52:24.000 --> 00:52:27.000]   die von der Programmiersprache unterstützt wird.
[00:52:27.000 --> 00:52:30.000]   Und die genaue Beschreibung einer Programmiersprache ist ein wichtiges Thema,
[00:52:30.000 --> 00:52:32.000]   weil die muss ja genau sein,
[00:52:32.000 --> 00:52:35.000]   sodass sowohl die Programmiererinnen als auch der Computer
[00:52:35.000 --> 00:52:38.000]   sich darüber einig sind, was jetzt gesagt werden kann
[00:52:38.000 --> 00:52:41.000]   und auch, was das, was gesagt wird, eigentlich bedeutet.
[00:52:41.000 --> 00:52:45.000]   Und diese Programmiersprachen bestimmen dann letztlich die Anweisungen,
[00:52:45.000 --> 00:52:47.000]   die ein Programm enthalten kann.
[00:52:47.000 --> 00:52:49.000]   Ein einfaches Beispiel ist,
[00:52:49.000 --> 00:52:51.000]   dass sogar die Programmiersprache auch sagt,
[00:52:51.000 --> 00:52:56.000]   was für Formate, für Inputzahlen zum Beispiel erlaubt sind
[00:52:56.000 --> 00:52:58.000]   oder was für Wertebereiche erlaubt sind,
[00:52:58.000 --> 00:53:00.000]   mit denen ihr Programm arbeiten kann.
[00:53:00.000 --> 00:53:02.000]   Sie als Programmiererinnen oder Programmierer
[00:53:02.000 --> 00:53:04.000]   haben die Verantwortung dafür zu sorgen,
[00:53:04.000 --> 00:53:06.000]   dass dieses Programm, das Sie schreiben,
[00:53:06.000 --> 00:53:09.000]   sich innerhalb dieses Wertebereichs aufhält.
[00:53:09.000 --> 00:53:11.000]   Zum Beispiel stellen Sie vor,
[00:53:11.000 --> 00:53:13.000]   Sie wollen ein Programm schreiben,
[00:53:13.000 --> 00:53:16.000]   das für jeden Stellungspflichtigen die Körpergröße einliest.
[00:53:16.000 --> 00:53:18.000]   So was ist nicht rein akademisch,
[00:53:18.000 --> 00:53:21.000]   gibt da auch eine Studie, wo man eben gesehen hat,
[00:53:21.000 --> 00:53:25.000]   wie sich die Leute in den verschiedenen Kantonen unterscheiden
[00:53:25.000 --> 00:53:27.000]   und über Zeit.
[00:53:27.000 --> 00:53:29.000]   Wenn man das ein einfaches Problem,
[00:53:29.000 --> 00:53:31.000]   und trotzdem ist die Frage,
[00:53:31.000 --> 00:53:33.000]   wird die Körpergröße in Zentimeter angegeben
[00:53:33.000 --> 00:53:35.000]   oder als Meter, oder wenn es Meter sind,
[00:53:35.000 --> 00:53:37.000]   dann gibt es ja auch wieder die Möglichkeit,
[00:53:37.000 --> 00:53:39.000]   das mit Dezimalpunkt oder Komma zu machen
[00:53:39.000 --> 00:53:41.000]   oder vielleicht sogar in Millimeter.
[00:53:41.000 --> 00:53:45.000]   Und welche Genauigkeit sind die alle auf Vierziffern genau
[00:53:45.000 --> 00:53:49.000]   oder gibt es da auch Fälle, hat da einer vielleicht 18 Dezimeter,
[00:53:49.000 --> 00:53:52.000]   als rundet das einfach auf die Zehnergruppe ab.
[00:53:52.000 --> 00:53:56.000]   Und sind das immer die selbe Genauigkeit für alle,
[00:53:56.000 --> 00:54:01.000]   vielleicht ist für den einen geschrieben 178 Zentimeter
[00:54:01.000 --> 00:54:04.000]   und für den anderen 178.0.
[00:54:04.000 --> 00:54:08.000]   Ist das der Fall, weil nicht gewundet wurde
[00:54:08.000 --> 00:54:10.000]   oder wurden nur drei Ziffern gemessen.
[00:54:10.000 --> 00:54:13.000]   Also es ist wirklich ein ganz einfaches Problem.
[00:54:13.000 --> 00:54:15.000]   Und auch dann, wenn wir uns entscheiden sollten,
[00:54:15.000 --> 00:54:20.000]   weil wegen Millimeter als Größen anzunehmen,
[00:54:20.000 --> 00:54:24.000]   wird das in so einer wissenschaftlichen Schreibweise geschrieben
[00:54:24.000 --> 00:54:26.000]   oder so oder mit so einem Hochkommer.
[00:54:26.000 --> 00:54:28.000]   Auch da gibt es wieder Möglichkeiten.
[00:54:28.000 --> 00:54:31.000]   Und das ist ein wirklich ein ganz einfaches Problem.
[00:54:31.000 --> 00:54:34.000]   Und da haben Sie sofort viele, viele Optionen,
[00:54:34.000 --> 00:54:38.000]   was erlaubt sein kann oder was vorgeschrieben ist und so weiter.
[00:54:38.000 --> 00:54:40.000]   Und wir müssten jetzt einen Weg,
[00:54:40.000 --> 00:54:45.000]   versuchen einen Weg, wie wir solche erlaubten Formate beschreiben können.
[00:54:45.000 --> 00:54:50.000]   Und das sind zwei wichtige Anforderungen an so eine Beschreibung.
[00:54:50.000 --> 00:54:53.000]   Es muss präzise sein, die Beschreibung muss präzise sein
[00:54:53.000 --> 00:54:55.000]   und sie muss verständlich sein.
[00:54:55.000 --> 00:54:58.000]   Präzise, damit wir uns alle einig sind, was wir da sagen.
[00:54:58.000 --> 00:55:01.000]   Und verständlich, damit sowohl Sie als Leserin
[00:55:01.000 --> 00:55:05.000]   als auch der Computer wissen, um was es dabei geht.
[00:55:05.000 --> 00:55:11.000]   Diese erlaubten Werte mit dem eben festgelegten Format oder den Formaten
[00:55:11.000 --> 00:55:13.000]   sind letztlich auch wieder eine Sprache,
[00:55:13.000 --> 00:55:16.000]   eine sehr einfache Sprache, wenn Sie so rollen,
[00:55:16.000 --> 00:55:18.000]   eine Sprache, in der nur Zahlen auftreten.
[00:55:18.000 --> 00:55:20.000]   Und die müssen wir jetzt irgendwie beschreiben.
[00:55:20.000 --> 00:55:23.000]   Und das könnten wir durch Text machen, also durch Deutsch oder Englisch
[00:55:23.000 --> 00:55:25.000]   oder sonstigen Text.
[00:55:25.000 --> 00:55:28.000]   Aber wenn wir das machen, hat die Vergangenheit gezeigt,
[00:55:28.000 --> 00:55:30.000]   dass Missverständnisse möglich sind.
[00:55:30.000 --> 00:55:32.000]   Ich gebe da leider traurige Beispiele,
[00:55:32.000 --> 00:55:35.000]   wo die einen meinten, die Zahlen sehen so aus,
[00:55:35.000 --> 00:55:37.000]   die anderen anders und dann war die Rakete weg.
[00:55:37.000 --> 00:55:40.000]   Also so was ist wirklich ärgerlich.
[00:55:40.000 --> 00:55:43.000]   Und darum wollen wir eine formale Beschreibung,
[00:55:43.000 --> 00:55:45.000]   die hat nämlich dann den Vorteil,
[00:55:45.000 --> 00:55:47.000]   dass sie automatisch überprüft werden kann.
[00:55:47.000 --> 00:55:50.000]   Die ist viel viel besser als irgendeine Textbeschreibung.
[00:55:50.000 --> 00:55:54.000]   Und dieses Problem, dass wir eben so ein Format beschreiben wollen
[00:55:54.000 --> 00:55:56.000]   oder dass wir die Programmiersprache beschreiben wollen,
